id,"food","amount",cuisine_id,"created_at","updated_at"
36901,"栗","150g",1033,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36911,"米","１カップ",1034,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36921,"もち米","1/2カップ",1034,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36931,"塩","適宣",1034,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36941,"酒","適宣",1034,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36951,"砂糖","適宣",1034,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36961,"卵","２個",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36971,"ねぎ","２本",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36981,"ご飯","どんぶり２杯分",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36991,"牛肉","300g",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37001,"サラダ油","小さじ１",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37011,"こしょう","少々",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37021,"塩","小さじ１",1035,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37031,"豚肉","200g",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37041,"みそ","小さじ１",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37051,"酒","小さじ１",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37061," みりん","小さじ",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37071,"砂糖","小さじ1/2",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37081,"こしょう","適宣",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37091,"サラダ油","適宣",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37101,"ご飯","どんぶり２杯分",1036,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37111,"とりむね肉","250g",1037,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37121,"ご飯","どんぶり２杯分",1037,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37131,"酒","大さじ１",1037,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37141,"さやいんげん","10本",1037,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37151,"小麦粉","適宣",1037,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37161,"サラダ油","適宣",1037,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37171,"牛肉","75g",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37181,"豚肉","75g",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37191,"卵","1/2個",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37201,"キャベツ","150g",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37211,"玉ねぎ","50g",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37221,"塩","小さじ1/3",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37231,"こしょう","少々",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37241,"卵","1/2個",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37251,"小麦粉","適宣",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37261,"キャベツ","２枚",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37271,"レモン","適宣",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37281,"サラダ油","適宣",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37291,"ご飯","どんぶり２杯分",1038,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37301," 牛肉","400g",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37311,"玉ねぎ","1/2個",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37321,"ご飯","どんぶり２杯分",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37331,"にんにく","１片",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37341,"小麦粉","大さじ１",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37351,"酒","大さじ１",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37361,"みりん","大さじ１",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37371,"しょうゆ","大さじ１",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37381,"サラダ油","適宣",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37391,"塩","適宣",1039,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37401,"ねぎ","10cm",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37411,"塩","小さじ1/4",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37421,"ごま油","大さじ１",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37431,"キャベツ","２枚",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37441,"ご飯","どんぶり２杯分",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37451,"とりもも肉","300g",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37461,"酒","大さじ１",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37471,"塩","小さじ1/2",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37481,"こしょう","少々",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37491,"卵","１個",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37501,"ごま油","大さじ１",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37511,"小麦粉","大さじ３",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37521,"砂糖","小さじ２",1040,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37531,"塩","少々",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37541,"白菜","１枚",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37551,"にんじん","30g",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37561,"玉ねぎ","1/4個",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37571,"豚肉","100g",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37581,"ご飯","どんぶり２杯分",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37591,"にんにく","1/2片",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37601,"酒","大さじ１",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37611,"こしょう","少々",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37621,"片栗粉","小さじ２",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37631,"ごま油","適宣",1041,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37641,"サーモン","90",1042,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37651,"ご飯","どんぶり２杯分",1042,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37661,"卵","２個",1042,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37671,"塩","少々",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37681,"豚肉","240g",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37691,"小麦粉","1/4カップ",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37701,"卵","１個",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37711,"サラダ油","適宣",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37721,"こしょう","適宣",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37731,"じゃがいも","３個",1003,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37741,"豚肉","100g",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37751,"にんじん","1/2本",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37761,"玉ねぎ","小１個",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37771,"にんにく","２片",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37781,"ご飯","茶碗３杯分",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37791,"・バター、しょうゆ","適宣",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37801,"カレー粉","小さじ１",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37811,"カレールー","100g",1043,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37821,"こしょう","少々",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37831,"オリーブ油","適宣",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37841,"じゃがいも","３個",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37851,"豚肉","100g",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37861,"にんじん","1/2本",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37871,"玉ねぎ","小１個",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50000,"にんにく","２片",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50001,"・バター、しょうゆ","適宣",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50011,"カレー粉","小さじ１",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50021,"カレールー","100g",1044,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50031,"米","２合",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50041,"ねぎ","２本分",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50051,"さんま","２尾",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50061,"酒","適宣",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50071,"しょうゆ","適宣",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50081,"塩","適宣",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50091,"サラダ油","適宣",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50101,"みりん","適宣",1045,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50121,"とりもも肉","300g",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50131,"酒","１カップ",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50141,"みりん","１カップ",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50151,"しょうゆ","１カップ",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50161,"サラダ油","適宣",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50171,"にんにく","１片",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50181,"キャベツ","３枚",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50191,"小麦粉","適宣",78,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50201,"とりもも肉","300g",79,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50211,"キャベツ","３枚",79,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50221,"にんにく","１片",79,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50231,"こしょう","適宣",79,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50241,"豚肉","150g",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50251,"塩","適宣",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50261,"こしょう","適宣",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50271,"酒","適宣",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50281,"キャベツ","３枚",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50291,"にんにく","１片",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50301,"白菜","100g",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50311,"ごま油","適宣",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50321,"トマト","1/2個",83,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50331,"スパゲッティ","200g",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50341,"玉ねぎ","１個",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50351,"セロリ","１本",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50361,"ピーマン","１個",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50371,"にんにく","1/2片",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50381,"バター","大さじ１",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50391,"牛肉","300g",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50401,"トマト","400g",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50411,"パセリ","10g",504,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50421,"塩","適宣",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50431,"しょうゆ","適宣",500,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50441,"ピーマン","２個",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50451,"玉ねぎ","1/2個",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50461,"スパゲッティ","200g",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50471,"塩","適宣",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50481,"サラダ油","大さじ２",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50491,"塩","少々",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50501,"こしょう","少々",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50511,"トマトケチャップ","大さじ５",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50521,"しょうゆ","小さじ１",501,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50531,"卵","４個",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50541,"チーズ","大さじ４",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50551,"牛乳","大さじ８",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50561,"玉ねぎ","1/4個",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50571,"スパゲッティ","200g",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50581,"塩","適宣",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50591,"オリーブ油","大さじ２",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50601,"こしょう","適宣",502,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50611,"チーズ","大さじ６",503,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50621,"にんにく","２片",503,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50631,"スパゲッティ","160g",503,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50641,"オリーブ油","大さじ１",503,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50651,"オリーブ油","1/2カップ",503,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50661,"スパゲッティ","200g",504,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50671,"にんにく","２片",504,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50681,"塩","適宣",504,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50691,"オリーブ油","大さじ４",504,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50701,"あさり","400g",505,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50711,"にんにく","１片",505,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50721,"スパゲッティ","160g",505,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50731,"オリーブ油","適宣",505,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50741,"しいたけ","６枚",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50751,"しめじ","100g",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50761,"えのき","100g",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50771,"にんにく","１片",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50781,"スパゲッティ","160g",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50791,"オリーブ油","適宣",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50801,"塩","適宣",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50811,"こしょう","適宣",507,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50821,"えび","２尾",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50831,"オリーブ油","適宣",511,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50841,"あさり","10個",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50851,"かぶ","１個",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50861,"トマト","150g",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50871,"にんにく","１片",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50881,"オリーブ油","適宣",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50891,"塩","適宣",508,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50901,"スパゲッティ","200g",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50911,"玉ねぎ","1/2個",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50921,"オリーブ油","大さじ３",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50931,"にんにく","小さじ２",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50941,"トマト","400g",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50951,"塩","小さじ1/4",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50961,"こしょう","少々",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50971,"チーズ","適宣",509,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50981,"スパゲッティ","200g",510,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50991,"にんにく","１片",510,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51001,"トマト","400g",510,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51011,"オリーブ油","適宣",510,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51021,"塩","適宣",510,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51031,"こしょう","適宣",510,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51041,"スパゲッティ","160g",511,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51051,"明太子","80g",511,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51061,"塩","適宣",511,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51071,"セロリ","1/3本",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51081,"しめじ","100g",512,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51091,"えのき","50g",512,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51101,"スパゲッティ","160g",512,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51111,"サラダ油","適宣",512,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51121,"塩","適宣",512,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51131,"しょうゆ","適宣",512,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51141,"玉ねぎ","1/4個",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51151,"にんじん","４cm",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51161,"スパゲッティ","120g",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51171,"塩","適宣",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51181,"こしょう","適宣",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51191,"とりさき身","100g",513,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51201,"トマト","４個",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51211,"玉ねぎ","大さじ４",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51221,"レモン汁","大さじ４",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51231,"オリーブオイル","大さじ２",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51241,"にんにく","小さじ１",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51251,"塩","小さじ１",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51261,"こしょう","少々",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51271,"スパゲッティ","160g",514,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51281,"セロリ","２本",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51291,"玉ねぎ","１個",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51301,"レモン汁","大さじ４",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51311,"塩","適宣",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51321,"オリーブ油","適宣",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51331,"生ハム","50g",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51341,"ルッコラ","30g",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51351,"スパゲッティ","120g",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51361,"塩","適宣",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51371,"こしょう","適宣",515,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51381,"えび","300g",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51391,"玉ねぎ","１個",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51401,"アスパラ","１束",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51411,"バター","30g",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51421,"小麦粉","大さじ３",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51431,"牛乳","１カップ",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51441,"生クリーム","１カップ",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51451,"サラダ油","大さじ１",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51461," 塩","適宣",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51471,"こしょう","適宣",516,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51481,"しめじ","２パック",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51491,"しいたけ","１パック",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51501,"とりもも肉","250g",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51511,"牛乳","２カップ",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51521,"チーズ","大さじ２",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51531,"玉ねぎ","1/2個",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51541,"塩","適宣",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51551,"こしょう","適宣",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51561,"こしょう","少々",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51571,"バター","適宣",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51581,"小麦粉","適宣",517,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51591,"ほうれん草","1/2束",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51601,"玉ねぎ","1/4個",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51611,"生クリーム","1/4カップ",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51621,"バター","適宣",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51631,"塩","適宣",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51641,"こしょう","適宣",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51651,"チーズ","40g",518,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51661,"豚肉","125g",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51671,"牛肉","125g",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51681,"溶き卵","1/2個分",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51691,"牛乳","大さじ３",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51701,"玉ねぎ","1/2個",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51711,"カレー粉","小さじ1/3",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51721,"塩","小さじ1/3",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51731,"チーズ","40",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51741,"ブロッコリー","1/2個",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51751,"こしょう","適宣",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51761,"しめじ","100g",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51771,"サラダ油","適宣",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51781,"バター","適宣",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51791,"トマトケチャップ","適宣",519,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51801,"塩","適宣",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51811,"えび","100g",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51821,"牛乳","３カップ",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51831,"チーズ","40g",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51841,"バター","適宣",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51851,"玉ねぎ","１個",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51861,"マカロニ","50g",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51871,"小麦粉","適宣",520,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51881,"こしょう","少々",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51891,"ご飯","１カップ",521,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51901,"バター","適宣",521,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51911,"玉ねぎ","1/3個",521,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51921,"トマトケチャップ","大さじ1/2",521,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51931,"チーズ","大さじ１",521,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51941,"ハム","１枚",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51951,"ピーマン","１個",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51961,"1/4個","玉ねぎ",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51971,"食パン","２枚",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51981,"トマトケチャップ","大さじ３",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51991,"オリーブ油","大さじ１",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52001,"チーズ","大さじ４",600,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52011,"にんにく","1/2片",601,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52021,"フランスパン","50g",601,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52031,"オリーブ油","適宣",601,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52041,"牛肉","200g",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52051,"卵","1/2個",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52061,"生クリーム","50",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52071,"玉ねぎ","1/2個",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52081,"塩","小さじ1/2",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52091,"パン","100",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52101,"トマト","適宣",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52111,"パン","２個",605,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52121,"玉ねぎ","適宣",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52131,"オリーブ油","適宣",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52141,"レモン汁","適宣",602,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52151,"卵","1/2個",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52161,"牛乳","1/2カップ",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52171,"強力粉","200g",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52181,"薄力粉","100g",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
